,addr1,addr2,addr3,city,country,cuisine,is_closed,lat,locality,lon,name,price,rating,reviews,state,uid,zipcode
621,180 Walker St SW,,,Atlanta,US,mexican,FALSE,33.74969,"Atlanta, GA",-84.40089,No Mas! Cantina,$$,3.5,644,GA,no-mas-cantina-atlanta-2,30313
622,1025 Howell Mill Rd,,,Atlanta,US,mexican,FALSE,33.78284,"Atlanta, GA",-84.411396,La Fonda Latina,$$,3.5,235,GA,la-fonda-latina-atlanta-5,30318
623,800 Peachtree St NE,,,Atlanta,US,mexican,FALSE,33.77630632,"Atlanta, GA",-84.38471724,Escorpi¢n,$$,3.5,423,GA,escorpi¢n-atlanta-2,30308
624,1801 Howell Mill Rd,Ste 420,,Atlanta,US,mexican,FALSE,33.80336466,"Atlanta, GA",-84.41249895,La Parrilla Mexican Restaurant,$$,3.5,278,GA,la-parrilla-mexican-restaurant-atlanta,30318
625,1784 Peachtree Rd NW,,,Atlanta,US,mexican,FALSE,33.80328369,"Atlanta, GA",-84.39387512,El Azteca Mexican Restaurant,$$,3.5,120,GA,el-azteca-mexican-restaurant-atlanta-4,30309
626,3639 Piedmont Rd NE,,,Atlanta,US,mexican,FALSE,33.85410159,"Atlanta, GA",-84.38198053,Tin Lizzy's Cantina Buckhead,$$,3.5,330,GA,tin-lizzys-cantina-buckhead-atlanta-2,30305
627,3247 Roswell Rd,,,Atlanta,US,mexican,FALSE,33.84369,"Atlanta, GA",-84.379008,Rock 'N' Taco,$$,3.5,159,GA,rock-n-taco-atlanta,30305
628,1426 Dresden Dr,,,Atlanta,US,mexican,FALSE,33.86102969,"Atlanta, GA",-84.33096365,Verde,$$,3.5,342,GA,verde-atlanta,30319
629,818 Juniper St,,,Atlanta,US,mexican,FALSE,33.77689362,"Atlanta, GA",-84.38315582,TakoBAR,$$,4,11,GA,takobar-atlanta-3,30308
630,1639 McLendon Ave NE,,,Atlanta,US,mexican,FALSE,33.76465,"Atlanta, GA",-84.33377,La Fonda Latina,$$,4,87,GA,la-fonda-latina-atlanta-3,30307
631,1950 Hosea L Williams Dr NE,,,Atlanta,US,mexican,FALSE,33.75254,"Atlanta, GA",-84.323706,Elmyriachi,$$,3.5,154,GA,elmyriachi-atlanta-2,30317
632,351 Moreland Ave NE,,,Atlanta,US,mexican,FALSE,33.76394272,"Atlanta, GA",-84.34881592,Tijuana Garage,$$,3.5,298,GA,tijuana-garage-atlanta,30307
633,304 Oakland Ave SE,,,Atlanta,US,mexican,FALSE,33.74634171,"Atlanta, GA",-84.37459564,Mezcalito's Cocina & Tequila Bar,$$,3.5,168,GA,mezcalitos-cocina-and-tequila-bar-atlanta,30312
634,2290 Peachtree Rd NW,,,Atlanta,US,mexican,FALSE,33.81675281,"Atlanta, GA",-84.38993253,Georgia Grille,$$,4,98,GA,georgia-grille-atlanta,30309
635,1314 Glenwood Ave SE,,,Atlanta,US,mexican,FALSE,33.74032253,"Atlanta, GA",-84.34457498,Holy Taco,$$,3.5,377,GA,holy-taco-atlanta,30316
636,2950 New Paces Ferry Rd,,,Atlanta,US,mexican,FALSE,33.865,"Atlanta, GA",-84.46771,Guaco Joe's,$$,3.5,107,GA,guaco-joes-atlanta,30339
637,2591 Briarcliff Rd NE,,,Atlanta,US,mexican,FALSE,33.828033,"Atlanta, GA",-84.327575,Tin Roof Cantina,$$,3,137,GA,tin-roof-cantina-atlanta-3,30329
638,415 Memorial Dr,,,Atlanta,US,mexican,FALSE,33.74655718,"Atlanta, GA",-84.3739494,Tin Lizzy's Cantina,$$,3.5,375,GA,tin-lizzys-cantina-atlanta-12,30312
639,118 Perimeter Ctr W,,,Atlanta,US,mexican,FALSE,33.92581746,"Atlanta, GA",-84.34414263,Chuy's,$$,3.5,326,GA,chuys-atlanta,30346
640,1860 Peachtree Rd NE,,,Atlanta,US,mexican,FALSE,33.80585,"Atlanta, GA",-84.3946,Uncle Julio's Fine Mexican Food,$$,3,372,GA,uncle-julios-fine-mexican-food-atlanta-4,30309
641,2851 Akers Mill Rd SE,,,Atlanta,US,mexican,FALSE,33.88314698,"Atlanta, GA",-84.46160984,Cinco Mexican Cantina,$$,3,318,GA,cinco-mexican-cantina-atlanta,30339
642,5610 Glenridge NE,,,Atlanta,US,mexican,FALSE,33.90399816,"Atlanta, GA",-84.35061903,Senor Quintin Mex-Grill Catering,$$,4.5,15,GA,senor-quintin-mex-grill-catering-atlanta-3,30328
643,675 Ponce De Leon Ave NE,,,Atlanta,US,mexican,FALSE,33.77217656,"Atlanta, GA",-84.36614389,Minero,$$,3.5,244,GA,minero-atlanta,30308
644,2641 Buford Hwy NE,,,Atlanta,US,mexican,FALSE,33.8261986,"Atlanta, GA",-84.3479385,Pancho's Mexican Restaurant & Cantina,$$,3,150,GA,panchos-mexican-restaurant-and-cantina-atlanta,30324
645,187 10th Street NE,,,Atlanta,US,mexican,FALSE,33.7816391,"Atlanta, GA",-84.3812485,Zocalo Mexican Kitchen and Cantina,$$,3,258,GA,zocalo-mexican-kitchen-and-cantina-atlanta,30309
646,264 Pharr Rd NE,,,Atlanta,US,mexican,FALSE,33.83719,"Atlanta, GA",-84.37836,Cabo Cantina,$$,3.5,60,GA,cabo-cantina-atlanta-2,30305
647,3589 Durden Dr,,,Atlanta,US,mexican,FALSE,33.89067725,"Atlanta, GA",-84.32117611,Pure Taqueria,$$,3.5,129,GA,pure-taqueria-atlanta-2,30319
648,33 Peachtree Pl NE,,,Atlanta,US,mexican,FALSE,33.7806251,"Atlanta, GA",-84.3857845,Babalu Tapas & Tacos,$$,4,118,GA,babalu-tapas-and-tacos-atlanta,30309
649,245 18th St NW,,,Atlanta,US,mexican,FALSE,33.79255,"Atlanta, GA",-84.3962237,Rosa Mexicano,$$,3,473,GA,rosa-mexicano-atlanta,30363
650,818 Juniper St,,,Atlanta,US,mexican,FALSE,33.776893,"Atlanta, GA",-84.383155,Takorea,$$,3.5,661,GA,takorea-atlanta,30308
651,180 Walker St SW,,,Atlanta,US,mexican,FALSE,33.74969,"Atlanta, GA",-84.40089,No Mas! Hacienda,$$$,4,15,GA,no-mas-hacienda-atlanta,30313
652,11240 Alpharetta Hwy,Ste 100,,Roswell,US,mexican,FALSE,34.0544701,"Atlanta, GA",-84.3303909,Garage Diner Mexican Cuisine,$$$$,1,1,GA,garage-diner-mexican-cuisine-roswell,30076
653,117 Second Ave,,,New York,US,italian,FALSE,40.727989,"New York City, NY",-73.98845,San Marzano Pasta Fresca,$,4,585,NY,san-marzano-pasta-fresca-new-york,10003
654,49 Beach St,,,New York,US,italian,FALSE,40.720799,"New York City, NY",-74.0091255,Il Mattone,$,4.5,30,NY,il-mattone-new-york-3,10013
655,302 W 37th St,,,New York,US,italian,FALSE,40.75414,"New York City, NY",-73.99245,Non Solo Piada,$,5,105,NY,non-solo-piada-new-york,10018
656,251 E Houston St,,,New York,US,italian,FALSE,40.721653,"New York City, NY",-73.985346,Gaia Italian Caf‚,$,4.5,824,NY,gaia-italian-caf‚-new-york,10002
657,144 Orchard St,,,New York,US,italian,FALSE,40.72043,"New York City, NY",-73.98894,Trapizzino,$,4.5,89,NY,trapizzino-new-york,10002
658,709 Knickerbocker Ave,,,Brooklyn,US,italian,FALSE,40.69450378,"New York City, NY",-73.91029358,Fazio's,$,4.5,49,NY,fazios-brooklyn,11221
659,25 W 35th St,,,New York,US,italian,FALSE,40.74985886,"New York City, NY",-73.9852829,Cafe Rustico II,$,4,84,NY,cafe-rustico-ii-new-york,10001
660,443 Knickerbocker Ave,,,Brooklyn,US,italian,FALSE,40.699286,"New York City, NY",-73.918724,Tonys Pizzeria & Restaurant,$,4.5,212,NY,tonys-pizzeria-and-restaurant-brooklyn-3,11237
661,81-34 Baxter Ave,,,Elmhurst,US,italian,FALSE,40.7459,"New York City, NY",-73.8834,Louie's Pizza,$,4.5,294,NY,louies-pizza-elmhurst-2,11373
662,2725 86th St,,,Brooklyn,US,italian,FALSE,40.59465941,"New York City, NY",-73.98151503,L & B Spumoni Gardens,$,4,2698,NY,l-and-b-spumoni-gardens-brooklyn,11223
663,105 Ave B,,,New York,US,italian,FALSE,40.7248154,"New York City, NY",-73.9812033,Paradiso,$,4,86,NY,paradiso-new-york,10009
664,191 Pearl St,,,New York,US,italian,FALSE,40.70646275,"New York City, NY",-74.00710076,Fioro,$,4,47,NY,fioro-new-york-2,10038
665,161 E 22nd St,,,New York,US,italian,FALSE,40.73841,"New York City, NY",-73.9839499,Lamarca Cheese Shop,$,4.5,101,NY,lamarca-cheese-shop-new-york,10010
666,90 Livingston St,,,Brooklyn,US,italian,FALSE,40.69128341,"New York City, NY",-73.99060292,Piz-zetta,$,4.5,186,NY,piz-zetta-brooklyn-2,11201
667,120 Essex St,,,New York,US,italian,FALSE,40.71918611,"New York City, NY",-73.98760498,Arancini Bros,$,4.5,14,NY,arancini-bros-new-york-2,10002
668,358 Graham Ave,,,Brooklyn,US,italian,FALSE,40.71497,"New York City, NY",-73.9443,Carmine's Pizzeria,$,4,340,NY,carmines-pizzeria-brooklyn,11211
669,275 Grand Ave,,,Brooklyn,US,italian,FALSE,40.68834431,"New York City, NY",-73.96274105,The 3 Luigis,$,4,72,NY,the-3-luigis-brooklyn,11238
670,257 7th Ave,,,New York,US,italian,FALSE,40.745071,"New York City, NY",-73.994621,Bella Napoli,$,3.5,145,NY,bella-napoli-new-york-4,10001
671,33-02 35th Ave,,,Astoria,US,italian,FALSE,40.75718,"New York City, NY",-73.92686,Napoli Pizza & Pasta,$,4,232,NY,napoli-pizza-and-pasta-astoria-4,11106
672,696 Lexington Ave,,,New York,US,italian,FALSE,40.76079,"New York City, NY",-73.96941,My Pie,$,4.5,418,NY,my-pie-new-york,10022
673,166 West 72nd St,,,New York,US,italian,FALSE,40.7781391,"New York City, NY",-73.9812385,My Pie,$,4.5,39,NY,my-pie-new-york-5,10023
674,46-02 104th St,,,Corona,US,italian,FALSE,40.746219,"New York City, NY",-73.860061,Leo's Latticini Mama's,$,4.5,103,NY,leos-latticini-mamas-corona-3,11368
675,86-14 37th Ave,,,Jackson Heights,US,italian,FALSE,40.75008092,"New York City, NY",-73.88004251,Sac's Place Of Jackson Heights,$,4.5,60,NY,sacs-place-of-jackson-heights-jackson-heights,11372
676,274 W 40th St,,,New York,US,italian,FALSE,40.75576,"New York City, NY",-73.99052,Kiss My Slice,$,4,94,NY,kiss-my-slice-new-york-3,10018
677,80 Henry St,,,Brooklyn,US,italian,FALSE,40.6985,"New York City, NY",-73.99273,Fascati Pizza,$,4,198,NY,fascati-pizza-brooklyn,11201
678,758 Nostrand Ave,,,Brooklyn,US,italian,FALSE,40.67279,"New York City, NY",-73.95053,Brooklyn Pizza Crew,$,4,71,NY,brooklyn-pizza-crew-brooklyn-2,11216
679,60 W 45th St,,,New York,US,italian,FALSE,40.75620543,"New York City, NY",-73.98148298,Park Italian Gourmet,$,4,166,NY,park-italian-gourmet-new-york,10036
680,6265 Fresh Pond Rd,,,Ridgewood,US,italian,FALSE,40.712192,"New York City, NY",-73.899997,Rosa's Pizza,$,4.5,209,NY,rosas-pizza-ridgewood,11385
681,4002 3rd Ave,,,Brooklyn,US,italian,FALSE,40.6533948,"New York City, NY",-74.00907286,Gran Villa Restaurant,$,4,23,NY,gran-villa-restaurant-brooklyn,11232
682,157 3rd Ave,,,New York,US,italian,FALSE,40.73427,"New York City, NY",-73.98625,Piccolo Cafe,$,4,238,NY,piccolo-cafe-new-york,10003
683,5010 Northern Blvd,,,Long Island City,US,italian,FALSE,40.75273075,"New York City, NY",-73.91258796,Rocco's Italian Sausages & Philly Cheese Steaks,$,4.5,104,NY,roccos-italian-sausages-and-philly-cheese-steaks-long-island-city,11101
684,334 8th Ave,,,New York,US,italian,FALSE,40.7475857,"New York City, NY",-73.99673485,Claudio Pizzeria,$,4,31,NY,claudio-pizzeria-new-york-2,10001
685,190 Cypress Ave,,,Brooklyn,US,italian,FALSE,40.70524,"New York City, NY",-73.91509,Sicily's Best Pizzeria,$,4.5,52,NY,sicilys-best-pizzeria-brooklyn,11237
686,1012 E 15th St,,,Brooklyn,US,italian,FALSE,40.6247781,"New York City, NY",-73.9613621,MD Kitchen,$,4.5,24,NY,md-kitchen-brooklyn,11230
687,1 E 43rd St,,,New York,US,italian,FALSE,40.7540127,"New York City, NY",-73.9797772,The Original Little Italy,$,3.5,148,NY,the-original-little-italy-new-york,10175
688,2916 Crescent St,,,Astoria,US,italian,FALSE,40.7688278,"New York City, NY",-73.9251073,Taste of Italy,$,4,45,NY,taste-of-italy-astoria-23,11102
689,7-26 149th St,,,Whitestone,US,italian,FALSE,40.7939611,"New York City, NY",-73.8181798,Caffe Rustico,$,5,28,NY,caffe-rustico-whitestone-2,11357
690,140 58th St,,Brooklyn Army Terminal,Brooklyn,US,italian,FALSE,40.64483,"New York City, NY",-74.0225899,Pete's Brooklyn Eats,$,4,17,NY,petes-brooklyn-eats-brooklyn-2,11220
691,85 7th Ave,,,Brooklyn,US,italian,FALSE,40.674609,"New York City, NY",-73.975037,Roma Pizza & Restaurant,$,4,153,NY,roma-pizza-and-restaurant-brooklyn,11217
692,17 Ann St,,,New York,US,italian,FALSE,40.71096,"New York City, NY",-74.0077699,Sandwich House,$,4,219,NY,sandwich-house-new-york,10038
693,791 9th Ave,,,New York,US,italian,FALSE,40.76527,"New York City, NY",-73.98805,Merilu Pizza Al Metro,$,4,448,NY,merilu-pizza-al-metro-new-york,10019
694,134-24 Crossbay Blvd,,,Ozone Park,US,italian,FALSE,40.67389,"New York City, NY",-73.84348,Romeo's Pizzeria,$,4.5,81,NY,romeos-pizzeria-ozone-park-2,11417
695,198 Union Ave,,,Brooklyn,US,italian,FALSE,40.706295,"New York City, NY",-73.9501648,Evil Olive Pizza Bar,$,4,118,NY,evil-olive-pizza-bar-brooklyn,11211
696,1668 Sheepshead Bay Rd,,,Brooklyn,US,italian,FALSE,40.58614731,"New York City, NY",-73.95235443,Delmar Pizzeria,$,4,156,NY,delmar-pizzeria-brooklyn,11235
697,4412 Fort Hamilton Pkwy,,,Brooklyn,US,italian,FALSE,40.64072418,"New York City, NY",-73.9947052,A & J Pizzeria,$,4,28,NY,a-and-j-pizzeria-brooklyn,11219
698,52-03 Metropolitan Ave,,,Ridgewood,US,italian,FALSE,40.7135185,"New York City, NY",-73.91450639,Pronto Restaurant,$,4,13,NY,pronto-restaurant-ridgewood-4,11385
699,29 East 33rd St,,,New York,US,italian,FALSE,40.74706,"New York City, NY",-73.98311,Trenta Tre Pizzeria,$,4.5,34,NY,trenta-tre-pizzeria-new-york-2,10016
700,2007 127th St,,,College Point,US,italian,FALSE,40.781138,"New York City, NY",-73.840988,Sal's Pizza and Italian Kitchen,$,4,96,NY,sals-pizza-and-italian-kitchen-college-point,11356
701,41-07 Greenpoint Ave,,,Sunnyside,US,italian,FALSE,40.74023359,"New York City, NY",-73.92386618,Marabella Pizzeria Restaurant,$,3.5,87,NY,marabella-pizzeria-restaurant-sunnyside,11104
702,38 West St,,Battery Park,New York,US,italian,FALSE,40.70644115,"New York City, NY",-74.01699248,Inatteso Cafe Casano,$,3.5,77,NY,inatteso-cafe-casano-new-york,10004
703,235 Mulberry St,,,New York,US,italian,FALSE,40.72275,"New York City, NY",-73.99622,Rubirosa,$$,4,1310,NY,rubirosa-new-york-2,10012
704,129 MacDougal St,,,New York,US,italian,FALSE,40.73069,"New York City, NY",-74.00015,La Lanterna Di Vittorio,$$,4,1203,NY,la-lanterna-di-vittorio-new-york,10012
705,190 E 2nd St,,,New York,US,italian,FALSE,40.72238,"New York City, NY",-73.98403,Il Posto Accanto,$$,4.5,131,NY,il-posto-accanto-new-york,10009
706,254 W 47th St,,,New York,US,italian,FALSE,40.75987,"New York City, NY",-73.98679,Trattoria Trecolori,$$,4,1571,NY,trattoria-trecolori-new-york,10036
707,649 Washington St,,,New York,US,italian,FALSE,40.73285,"New York City, NY",-74.00847,Malatesta Trattoria,$$,4,1051,NY,malatesta-trattoria-new-york,10014
708,9824 4th Ave,,,New York,US,italian,FALSE,40.6136093,"New York City, NY",-74.0333099,Campania Coal Fired Pizza,$$,4.5,319,NY,campania-coal-fired-pizza-new-york,11209
709,264 Irving Ave,,,Brooklyn,US,italian,FALSE,40.69962,"New York City, NY",-73.915939,Nicandra's,$$,5,85,NY,nicandras-brooklyn,11237
710,173 Mott St,,,New York,US,italian,FALSE,40.72006211,"New York City, NY",-73.99613924,Pepe Rosso Social,$$,4,593,NY,pepe-rosso-social-new-york-2,10013
711,316 Court St,,,Brooklyn,US,italian,FALSE,40.68344,"New York City, NY",-73.99571,Gersi,$$,4.5,117,NY,gersi-brooklyn,11231
712,781 Franklin Ave,,,Brooklyn,US,italian,FALSE,40.67209,"New York City, NY",-73.95731,Barboncino Pizza & Bar,$$,4.5,713,NY,barboncino-pizza-and-bar-brooklyn-2,11238
713,21 Ann St,,,New York,US,italian,FALSE,40.71087,"New York City, NY",-74.00753,Da Claudio,$$,4.5,266,NY,da-claudio-new-york,10038
714,352 W 39th St,,,New York,US,italian,FALSE,40.75619,"New York City, NY",-73.9937,Mercato,$$,4,621,NY,mercato-new-york,10018
715,370 W 51st St,,,New York,US,italian,FALSE,40.7637997,"New York City, NY",-73.98809195,Briciola,$$,4,560,NY,briciola-new-york,10019
716,156 E 2nd St,,,New York,US,italian,FALSE,40.7229,"New York City, NY",-73.98527,Supper,$$,4,1061,NY,supper-new-york,10009
717,883 First Ave,,,New York,US,italian,FALSE,40.75353869,"New York City, NY",-73.96660108,Da Raffaele,$$,4.5,58,NY,da-raffaele-new-york,10022
718,15 Gold St,,,New York,US,italian,FALSE,40.70789,"New York City, NY",-74.00712,Felice,$$,4,204,NY,felice-new-york-6,10038
719,4 W 28th St,,,New York,US,italian,FALSE,40.7447372,"New York City, NY",-73.98803394,Ulivo,$$,4,145,NY,ulivo-new-york-2,10001
720,710 5th Ave,,,Brooklyn,US,italian,FALSE,40.66071,"New York City, NY",-73.99429,Nostro Ristorante,$$,4.5,148,NY,nostro-ristorante-brooklyn,11215
721,184 Kent Ave,,,Brooklyn,US,italian,FALSE,40.71846879,"New York City, NY",-73.96391855,La Nonna Ristorante & Bar,$$,4,183,NY,la-nonna-ristorante-and-bar-brooklyn,11249
722,231 Eldridge St,,,New York,US,italian,FALSE,40.72231534,"New York City, NY",-73.98994543,Spaghetti Incident,$$,4,361,NY,spaghetti-incident-new-york-2,10002
723,351 Broome St,,,New York,US,italian,FALSE,40.7196979,"New York City, NY",-73.9951175,Piacere,$$,4,547,NY,piacere-new-york,10013
724,35 W 13th St,,,New York,US,italian,FALSE,40.736218,"New York City, NY",-73.99597,Da Andrea,$$,4,614,NY,da-andrea-new-york,10011
725,522 6th Ave,,,Brooklyn,US,italian,FALSE,40.66509869,"New York City, NY",-73.9864728,Piccoli Trattoria,$$,4,373,NY,piccoli-trattoria-brooklyn,11215
726,147 W 43rd St,,,New York,US,italian,FALSE,40.75650787,"New York City, NY",-73.98538208,Tony's Di Napoli,$$,4,1502,NY,tonys-di-napoli-new-york-4,10036
727,138 Mulberry St,,,New York,US,italian,FALSE,40.71861,"New York City, NY",-73.99754,Pellegrino's Italian Restaurant,$$,4,588,NY,pellegrinos-italian-restaurant-new-york,10013
728,146 W Houston St,,,New York,US,italian,FALSE,40.7280296,"New York City, NY",-74.0018334,Song E Napule,$$,4.5,238,NY,song-e-napule-new-york,10012
729,200 W 44th St,,,New York,US,italian,FALSE,40.75751022,"New York City, NY",-73.98678172,Carmine's Italian Restaurant - Times Square,$$,4,2545,NY,carmines-italian-restaurant-times-square-new-york-3,10036
730,176 Prince St,,,New York,US,italian,FALSE,40.7262073,"New York City, NY",-74.0018919,Il Corallo Trattoria,$$,4,716,NY,il-corallo-trattoria-new-york,10012
731,1486 2nd Ave,,,New York,US,italian,FALSE,40.77216,"New York City, NY",-73.95556,Uva,$$,4,1857,NY,uva-new-york,10075
732,492 6th Ave,,,Brooklyn,US,italian,FALSE,40.6662419,"New York City, NY",-73.985749,Mariella,$$,4.5,206,NY,mariella-brooklyn,11215
733,438 3rd Ave,,,New York,US,italian,FALSE,40.743553,"New York City, NY",-73.980026,NORMA Gastronomia Siciliana,$$,4.5,93,NY,norma-gastronomia-siciliana-new-york,10016
734,190 Dean St,,,Brooklyn,US,italian,FALSE,40.68554,"New York City, NY",-73.98592,Rucola,$$,4,382,NY,rucola-brooklyn,11217
735,70 Grand St,,,Brooklyn,US,italian,FALSE,40.716054,"New York City, NY",-73.964771,Aurora,$$,4,452,NY,aurora-brooklyn,11249
736,613 Grand St,,,Brooklyn,US,italian,FALSE,40.7114604,"New York City, NY",-73.9476182,The Saint Austere,$$,4.5,304,NY,the-saint-austere-brooklyn,11211
737,151 Mulberry St,,,New York,US,italian,FALSE,40.71910729,"New York City, NY",-73.9975398,Aunt Jake's,$$,4,458,NY,aunt-jakes-new-york,10013
738,647 E 11th St,,,New York,US,italian,FALSE,40.72666,"New York City, NY",-73.9773,Fiaschetteria Pistoia,$$,4.5,50,NY,fiaschetteria-pistoia-new-york,10009
739,659 Manhattan Ave,,,Brooklyn,US,italian,FALSE,40.7244699,"New York City, NY",-73.95151,Scalino,$$,4,159,NY,scalino-brooklyn-2,11222
740,126 E 7th St,,,New York,US,italian,FALSE,40.72622566,"New York City, NY",-73.9840574,Giano Restaurant,$$,4,445,NY,giano-restaurant-new-york,10009
741,284 Grand St,,,Brooklyn,US,italian,FALSE,40.71293,"New York City, NY",-73.95787,Fiore,$$,4,343,NY,fiore-brooklyn-2,11211
742,309 E 5th St,,,New York,US,italian,FALSE,40.72667336,"New York City, NY",-73.98809195,Risotteria Melotti,$$,4.5,194,NY,risotteria-melotti-new-york-6,10003
743,32 Withers St,,,Brooklyn,US,italian,FALSE,40.71665,"New York City, NY",-73.95123,Bamonte's,$$,4,256,NY,bamontes-brooklyn,11211
744,31-05 34th St,,,Astoria,US,italian,FALSE,40.76297343,"New York City, NY",-73.92119564,Vite Vinosteria,$$,4.5,393,NY,vite-vinosteria-astoria,11106
745,102 Berry St,,,Brooklyn,US,italian,FALSE,40.7190165,"New York City, NY",-73.9586248,Oregano,$$,4,275,NY,oregano-brooklyn,11249
746,141 Leonard St,,,Brooklyn,US,italian,FALSE,40.70832,"New York City, NY",-73.9468799,Testo,$$,4.5,146,NY,testo-brooklyn,11206
747,1079 Broadway,,,Brooklyn,US,italian,FALSE,40.6947,"New York City, NY",-73.93068,Santa Panza,$$,4.5,66,NY,santa-panza-brooklyn,11221
748,132 Greene Ave,,,Brooklyn,US,italian,FALSE,40.686409,"New York City, NY",-73.9666214,Aita,$$,4,207,NY,aita-brooklyn,11238
749,214 Front St,,,New York,US,italian,FALSE,40.707492,"New York City, NY",-74.002571,IL Brigante,$$,4,260,NY,il-brigante-new-york,10038
750,96-01 Corona Ave,,,Corona,US,italian,FALSE,40.742591,"New York City, NY",-73.86736,IL Triangolo Restaurant,$$,4.5,322,NY,il-triangolo-restaurant-corona,11368
751,15 W 21st St,,,New York,US,italian,FALSE,40.74104,"New York City, NY",-73.99143,Zero Otto Nove,$$,4,360,NY,zero-otto-nove-new-york-3,10010
752,19 1st Ave,,,New York,US,italian,FALSE,40.723625,"New York City, NY",-73.988555,Lil' Frankie's,$$,4,793,NY,lil-frankies-new-york,10003
753,228 W 10th St,,,New York,US,italian,FALSE,40.733714,"New York City, NY",-74.005068,L'Artusi,$$$,4.5,1347,NY,l-artusi-new-york,10014
754,355 W 14th St,,,New York,US,italian,FALSE,40.74078639,"New York City, NY",-74.00470771,Scarpetta,$$$,4,1532,NY,scarpetta-new-york,10014
755,170 Thompson St,,,New York,US,italian,FALSE,40.72765,"New York City, NY",-74.00021,Lupa,$$$,4,1282,NY,lupa-new-york,10012
756,248 5th Ave,,,Brooklyn,US,italian,FALSE,40.67533264,"New York City, NY",-73.98134048,Al Di La Trattoria,$$$,4,764,NY,al-di-la-trattoria-brooklyn,11215
757,281 W Broadway,,,New York,US,italian,FALSE,40.72077,"New York City, NY",-74.00489,Pepolino Restaurant,$$$,4.5,410,NY,pepolino-restaurant-new-york,10013
758,218 Lafayette St,,,New York,US,italian,FALSE,40.72191799,"New York City, NY",-73.99764721,Osteria Morini,$$$,4,905,NY,osteria-morini-new-york,10012
759,2 Lexington Ave,,,New York,US,italian,FALSE,40.738437,"New York City, NY",-73.985686,Maialino,$$$,4,1149,NY,maialino-new-york,10010
760,21-76 31st St,,,Astoria,US,italian,FALSE,40.77633304,"New York City, NY",-73.91058683,Trattoria L'incontro,$$$,4.5,719,NY,trattoria-l-incontro-astoria-2,11105
761,21-50 44th Dr,,,Long Island City,US,italian,FALSE,40.74765957,"New York City, NY",-73.94553191,Il Falco,$$$,4.5,209,NY,il-falco-long-island-city,11101
762,567 Union Ave,,,Brooklyn,US,italian,FALSE,40.71757,"New York City, NY",-73.95236,Lilia Cafe,$$$,4,324,NY,lilia-cafe-brooklyn,11211
763,141 E 57th St,,,New York,US,italian,FALSE,40.76099,"New York City, NY",-73.96863,Avena,$$$,4.5,67,NY,avena-new-york,10022
764,26 Broadway,,,Brooklyn,US,italian,FALSE,40.71037,"New York City, NY",-73.96794,Barano,$$$,4.5,99,NY,barano-brooklyn,11249
765,377 Greenwich St,,,New York,US,italian,FALSE,40.71986013,"New York City, NY",-74.01003907,Locanda Verde,$$$,4,1362,NY,locanda-verde-new-york,10013
766,29 7th Ave S,,,New York,US,italian,FALSE,40.73094712,"New York City, NY",-74.00411718,Rafele Ristorante,$$$,4.5,350,NY,rafele-ristorante-new-york,10014
767,887 9th Ave,,,New York,US,italian,FALSE,40.76823793,"New York City, NY",-73.98554854,Masseria Dei Vini,$$$,4,330,NY,masseria-dei-vini-new-york,10019
768,84 Court St,,,Brooklyn,US,italian,FALSE,40.69132,"New York City, NY",-73.9917399,Queen Italian Restaurant,$$$,4,244,NY,queen-italian-restaurant-brooklyn,11201
